id,start_date,end_date,created_by,updated_by,buyer_site_id,vds_rltn_id,description
4456,01/11/2021,25/07/2021,1448,910,4265,199,Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl. Duis ac nibh.
4457,26/06/2021,20/03/2022,1304,2573,4426,3150,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo."
4458,22/11/2021,08/02/2022,1679,2024,3371,4852,Morbi a ipsum.
4459,30/01/2022,06/11/2021,2879,1615,987,4377,Vestibulum ac est lacinia nisi venenatis tristique.
4460,29/04/2022,22/06/2021,2775,2078,2103,3281,Mauris sit amet eros.
4461,12/12/2021,29/12/2021,1000,1423,2620,2571,Mauris ullamcorper purus sit amet nulla.
4462,10/09/2021,05/04/2022,3741,207,4102,4764,Nam dui.
4463,10/09/2021,30/01/2022,707,3309,1858,1537,"In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl. Nunc nisl."
4464,10/02/2022,17/02/2022,1033,1334,2278,2963,Aenean fermentum.
4465,03/11/2021,06/05/2022,2798,2757,1468,3847,"Proin risus. Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis."
4466,19/09/2021,14/05/2022,853,2730,530,229,"Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst."
4467,04/01/2022,29/03/2022,1467,4189,1608,861,Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est.
4468,26/11/2021,01/06/2022,23,4157,4181,935,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue. Etiam justo."
4469,02/01/2022,18/07/2021,580,3645,4234,1124,Donec ut mauris eget massa tempor convallis.
4470,16/03/2022,08/06/2022,939,1001,2688,499,Vivamus vel nulla eget eros elementum pellentesque.
4471,05/08/2021,04/10/2021,3362,2386,3653,3086,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus."
4472,30/03/2022,08/05/2022,4870,826,3657,994,Sed ante. Vivamus tortor.
4473,21/12/2021,21/08/2021,4714,1646,925,4210,Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi.
4474,05/09/2021,01/04/2022,1698,2,2560,1966,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui."
4475,24/03/2022,23/04/2022,861,780,2746,359,Integer ac leo.
4476,04/04/2022,14/02/2022,4991,784,3382,3621,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique."
4477,05/07/2021,07/05/2022,4637,3644,2621,1762,Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.
4478,07/12/2021,10/09/2021,3851,466,86,149,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue."
4479,16/03/2022,23/11/2021,4240,189,4516,2577,"In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue."
4480,27/04/2022,12/06/2021,571,4945,4533,1500,Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.
4481,07/11/2021,28/09/2021,1336,965,4153,2931,"In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue."
4482,23/09/2021,19/06/2021,1041,1252,2807,2375,Etiam faucibus cursus urna. Ut tellus. Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.
4483,10/01/2022,25/07/2021,768,2552,3361,1652,Ut tellus. Nulla ut erat id mauris vulputate elementum. Nullam varius.
4484,05/06/2022,12/08/2021,3773,4855,4692,1610,"Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus."
4485,28/12/2021,02/07/2021,2506,2602,3429,45,"Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros."
4486,15/09/2021,10/08/2021,3638,279,2375,1130,"Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus. Phasellus in felis."
4487,17/07/2021,23/05/2022,3414,3218,3656,2747,Integer ac neque.
4488,24/07/2021,08/07/2021,3265,1184,3903,3210,Mauris sit amet eros.
4489,12/10/2021,07/03/2022,566,2737,4952,2400,"Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus."
4490,20/05/2022,08/11/2021,4955,1315,2308,878,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci."
4491,31/07/2021,02/08/2021,2041,1662,4645,4956,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus."
4492,08/08/2021,25/04/2022,1301,4881,4504,4733,"Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est. Phasellus sit amet erat. Nulla tempus."
4493,20/03/2022,17/01/2022,1507,3812,1409,4146,"Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus."
4494,20/04/2022,31/12/2021,1035,1178,1156,3584,Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.
4495,08/08/2021,12/08/2021,1396,1571,1636,4516,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque."
4496,26/07/2021,14/10/2021,4276,3652,3927,1444,Etiam vel augue. Vestibulum rutrum rutrum neque.
4497,18/08/2021,08/06/2022,1354,1614,481,1506,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros."
4498,05/04/2022,01/04/2022,2582,1197,3795,364,"Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus."
4499,03/09/2021,07/05/2022,1998,374,2965,1508,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus."
4500,07/07/2021,14/10/2021,4452,3027,3281,1677,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante."
4501,17/02/2022,06/08/2021,2375,2119,2237,1780,"Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo."
4502,18/10/2021,28/06/2021,4560,4789,729,52,"Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem."
4503,03/04/2022,21/06/2021,64,4049,4720,3987,"Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus."
4504,05/03/2022,05/02/2022,2625,3811,4519,3260,"Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh."
4505,25/08/2021,13/10/2021,3630,3127,4054,1648,Etiam pretium iaculis justo. In hac habitasse platea dictumst. Etiam faucibus cursus urna.
4506,26/12/2021,08/05/2022,2033,1317,8,2387,Nullam molestie nibh in lectus.
4507,04/12/2021,11/07/2021,4562,3402,1874,4392,"Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst."
4508,15/07/2021,24/02/2022,734,170,3155,1098,"Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc."
4509,15/12/2021,20/07/2021,3348,1592,4013,2184,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio."
4510,16/03/2022,01/02/2022,3932,4438,2183,1603,Donec dapibus.
4511,12/03/2022,18/08/2021,2943,3201,2277,3932,"Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui."
4512,13/09/2021,24/07/2021,2231,3194,3787,4368,Morbi a ipsum. Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.
4513,28/05/2022,19/01/2022,4576,3852,1060,448,"Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl. Nunc nisl."
4514,19/03/2022,31/12/2021,4495,3550,3270,3062,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus. Phasellus in felis. Donec semper sapien a libero."
4515,30/10/2021,10/07/2021,1570,942,1332,4969,In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem.
4516,10/09/2021,28/04/2022,1236,4870,1159,2051,"In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat."
4517,22/01/2022,01/02/2022,1212,3875,1786,1277,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi. Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit.
4518,02/02/2022,04/07/2021,4524,1414,753,415,Etiam vel augue.
4519,27/04/2022,01/10/2021,381,1415,1056,2707,"Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique."
4520,08/01/2022,17/09/2021,1760,4821,1545,2596,Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo.
4521,01/02/2022,21/02/2022,28,248,3621,215,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem."
4522,29/08/2021,25/03/2022,4687,511,3286,1155,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum."
4523,01/06/2022,05/01/2022,3625,2203,570,2264,In eleifend quam a odio. In hac habitasse platea dictumst.
4524,29/08/2021,12/09/2021,2890,1612,4040,4192,"Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci."
4525,05/09/2021,12/10/2021,2566,3183,3729,1140,Morbi a ipsum. Integer a nibh. In quis justo.
4526,19/02/2022,27/06/2021,2580,419,1870,4606,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti."
4527,16/08/2021,27/02/2022,348,1715,2676,3366,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique."
4528,14/04/2022,05/07/2021,1496,2344,1183,2484,Quisque porta volutpat erat.
4529,06/01/2022,03/09/2021,980,1349,4235,376,"In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo."
4530,08/12/2021,12/09/2021,372,675,4128,3140,"Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum."
4531,16/08/2021,05/09/2021,1198,4740,4326,1111,"Proin risus. Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio."
4532,25/06/2021,28/06/2021,2326,507,1305,3688,"Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio."
4533,05/11/2021,01/01/2022,4275,134,1481,4444,Morbi non quam nec dui luctus rutrum. Nulla tellus.
4534,28/06/2021,15/06/2021,2996,871,1522,1126,Vestibulum sed magna at nunc commodo placerat. Praesent blandit.
4535,01/05/2022,30/06/2021,1703,1388,1516,2686,Fusce consequat. Nulla nisl.
4536,26/07/2021,17/11/2021,938,2275,3703,3039,"Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl."
4537,07/09/2021,13/02/2022,3433,2601,1174,3598,"Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est. Phasellus sit amet erat."
4538,11/08/2021,03/11/2021,118,3586,4279,3114,In blandit ultrices enim.
4539,04/09/2021,16/08/2021,4085,1697,25,450,Nullam molestie nibh in lectus.
4540,02/05/2022,29/03/2022,4732,547,1343,2607,Donec ut mauris eget massa tempor convallis.
4541,29/08/2021,23/06/2021,3581,4490,2527,3562,Nulla facilisi. Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit.
4542,03/01/2022,25/10/2021,2092,4327,2177,2765,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.
4543,29/04/2022,13/10/2021,4048,501,182,1141,"Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque."
4544,14/10/2021,20/04/2022,683,660,2506,2969,Suspendisse potenti.
4545,04/02/2022,05/12/2021,3532,273,504,1360,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat."
4546,08/04/2022,18/01/2022,504,3256,1916,4984,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl."
4547,01/02/2022,06/05/2022,1232,4731,3655,2829,Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum.
4548,05/05/2022,16/12/2021,3679,2799,1731,2237,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus."
4549,06/05/2022,18/06/2021,615,1345,2286,3958,Suspendisse ornare consequat lectus.
4550,09/01/2022,28/01/2022,2295,4385,3181,3469,Cras non velit nec nisi vulputate nonummy.
4551,24/12/2021,11/06/2022,4485,120,4891,4784,"Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis."
4552,07/03/2022,08/01/2022,3606,438,3319,4183,Etiam faucibus cursus urna. Ut tellus. Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.
4553,23/08/2021,13/06/2021,3021,4504,487,1574,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue."
4554,23/03/2022,15/06/2021,47,922,1551,2275,Fusce consequat. Nulla nisl. Nunc nisl.
4555,12/12/2021,12/04/2022,634,3177,4962,2796,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio."
4556,23/03/2022,21/08/2021,4818,383,4567,1441,Morbi non lectus.
4557,21/03/2022,02/07/2021,2945,2405,4041,2771,Ut tellus. Nulla ut erat id mauris vulputate elementum. Nullam varius.
4558,06/01/2022,14/05/2022,3100,4564,3173,388,Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia.
4559,17/02/2022,12/09/2021,4179,321,224,2734,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus."
4560,12/12/2021,15/08/2021,4487,1518,1042,4145,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.
4561,29/10/2021,16/06/2021,1405,3099,2601,3077,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc."
4562,17/11/2021,16/02/2022,4007,4524,4743,1288,Etiam vel augue.
4563,07/03/2022,20/09/2021,1944,2894,2533,3296,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis.
4564,04/07/2021,10/08/2021,4410,2400,3481,1674,Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit.
4565,13/03/2022,11/04/2022,1870,916,2111,1922,"Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci."
4566,01/03/2022,25/07/2021,426,572,1938,4540,Suspendisse potenti.
4567,30/01/2022,18/09/2021,2382,4585,3228,4280,"Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus."
4568,16/01/2022,05/06/2022,4013,4654,3586,3258,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante."
4569,02/03/2022,08/10/2021,389,3121,4844,4060,"Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis."
4570,12/05/2022,18/06/2021,1263,961,1881,3194,Vivamus in felis eu sapien cursus vestibulum.
4571,04/07/2021,21/08/2021,1873,3553,991,1166,"Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus."
4572,01/06/2022,27/06/2021,2249,2267,4245,1889,"Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis."
4573,29/03/2022,23/02/2022,2385,1481,1899,1411,Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst.
4574,19/12/2021,28/07/2021,3917,37,2852,4489,Vivamus in felis eu sapien cursus vestibulum. Proin eu mi.
4575,20/01/2022,06/07/2021,716,2294,3140,3502,"Duis at velit eu est congue elementum. In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo. Aliquam quis turpis eget elit sodales scelerisque."
4576,25/07/2021,30/12/2021,2433,1591,2577,129,"Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien."
4577,11/12/2021,05/01/2022,3329,4193,4577,2688,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius."
4578,07/11/2021,03/10/2021,4466,3514,4145,1593,Sed vel enim sit amet nunc viverra dapibus.
4579,30/08/2021,29/06/2021,3343,491,1428,2603,"Proin risus. Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio."
4580,07/09/2021,24/12/2021,618,3882,1196,3515,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus."
4581,29/01/2022,01/12/2021,4000,1191,3849,1929,"In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo."
4582,25/02/2022,01/06/2022,2606,3703,353,3168,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus."
4583,22/01/2022,07/05/2022,2068,2017,2635,4559,In quis justo. Maecenas rhoncus aliquam lacus.
4584,24/06/2021,10/05/2022,923,837,2716,4357,Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet.
4585,10/09/2021,29/09/2021,4899,2233,1299,4850,Etiam vel augue.
4586,10/02/2022,18/06/2021,4866,4422,4487,1865,Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat.
4587,22/07/2021,08/09/2021,111,1123,3346,3161,Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst.
4588,06/06/2022,20/01/2022,1915,4047,1193,4923,Nulla tellus.
4589,17/04/2022,10/11/2021,343,2352,2581,377,"Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam."
4590,02/02/2022,17/05/2022,3587,629,2822,3358,Pellentesque at nulla.
4591,03/02/2022,24/02/2022,4868,4890,1892,4120,"Donec semper sapien a libero. Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla."
4592,11/02/2022,11/12/2021,4954,3412,3274,104,Suspendisse ornare consequat lectus.
4593,28/06/2021,10/01/2022,3897,2095,4187,1716,"Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus."
4594,18/07/2021,04/08/2021,1194,870,3054,4886,"Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue."
4595,10/02/2022,18/06/2021,4861,939,2200,660,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus. Phasellus in felis."
4596,09/01/2022,04/10/2021,4556,1455,4310,2695,"Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis."
4597,30/10/2021,22/07/2021,4617,688,144,3434,In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem.
4598,20/08/2021,08/06/2022,1911,1972,1953,2812,Integer tincidunt ante vel ipsum.
4599,27/08/2021,16/07/2021,2542,1347,3393,1462,Nulla tellus.
4600,26/04/2022,04/09/2021,1216,2299,4216,2394,"Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis."
4601,13/01/2022,01/10/2021,1564,3343,4648,821,In hac habitasse platea dictumst.
4602,07/01/2022,22/04/2022,4553,3909,579,4482,Etiam justo. Etiam pretium iaculis justo.
4603,24/08/2021,07/01/2022,1739,2770,1480,2299,"In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy."
4604,08/05/2022,22/06/2021,4260,2674,2180,4800,"Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis."
4605,26/12/2021,09/08/2021,4228,3971,4264,1099,Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla.
4606,24/11/2021,12/06/2021,2062,218,2818,49,"Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla."
4607,30/03/2022,14/02/2022,2128,301,546,3798,Pellentesque at nulla. Suspendisse potenti.
4608,19/09/2021,09/04/2022,2792,2662,2846,894,Cras pellentesque volutpat dui.
4609,17/03/2022,20/11/2021,3296,1385,2559,4383,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum.
4610,16/04/2022,11/07/2021,446,157,2951,2861,"Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros."
4611,02/06/2022,27/09/2021,1783,3095,830,251,"Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem."
4612,02/08/2021,18/07/2021,1302,4746,4706,3673,Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh. In quis justo.
